world_joint/x,world_joint/y,world_joint/z,world_joint/yaw,world_joint/pitch,world_joint/roll,torso_joint1,limb_right_joint1,limb_right_joint2,limb_right_joint3,limb_right_joint4,limb_right_joint5,limb_right_joint6,limb_right_joint7,hinge
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.340521,2.243211,-0.425812,2.794489,0.592990,0.487133,1.905643,-2.503671,0.687351
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.342718,2.240169,-0.423189,2.792461,0.591140,0.491162,1.909910,-2.505087,0.684964
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.344728,2.236554,-0.423149,2.789756,0.589699,0.495878,1.911769,-2.508120,0.684964
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.346767,2.232918,-0.423095,2.787024,0.588279,0.500655,1.913642,-2.511149,0.684964
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.348847,2.229234,-0.423028,2.784241,0.586866,0.505524,1.915541,-2.514209,0.682578
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.350948,2.225538,-0.422948,2.781435,0.585475,0.510434,1.917448,-2.517269,0.682578
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.353088,2.221803,-0.422853,2.778586,0.584101,0.515432,1.919378,-2.520340,0.682578
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.355244,2.218060,-0.422744,2.775713,0.582749,0.520462,1.921312,-2.523421,0.682578
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.359759,2.210290,-0.422490,2.769718,0.580011,0.530981,1.925334,-2.529773,0.682578
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.362003,2.206475,-0.422334,2.766736,0.578724,0.536199,1.927311,-2.532888,0.680191
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.364277,2.202635,-0.422163,2.763716,0.577462,0.541482,1.929303,-2.536015,0.680191
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.366694,2.199261,-0.419386,2.761294,0.575851,0.546141,1.933715,-2.537584,0.680191
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.371621,2.192357,-0.413781,2.756264,0.572658,0.555752,1.942643,-2.540791,0.677804
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.376634,2.185323,-0.408128,2.750980,0.569565,0.565693,1.951636,-2.544077,0.675418
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.381771,2.178110,-0.402379,2.745389,0.566566,0.576048,1.960760,-2.547469,0.673031
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.384388,2.174447,-0.399456,2.742454,0.565122,0.581389,1.965372,-2.549213,0.668258
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.384540,2.174234,-0.399286,2.742280,0.565040,0.581702,1.965640,-2.549315,0.668258
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.387169,2.170557,-0.396359,2.739279,0.563640,0.587114,1.970248,-2.551075,0.668258
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.389843,2.166820,-0.393392,2.736176,0.562267,0.592660,1.974910,-2.552872,0.665871
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.392537,2.163059,-0.390411,2.732996,0.560937,0.598292,1.979583,-2.554692,0.663484
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.395264,2.159258,-0.387402,2.729723,0.559645,0.604035,1.984288,-2.556542,0.663484
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.400809,2.151522,-0.381329,2.722934,0.557156,0.615839,1.993784,-2.560322,0.661098
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.403646,2.147593,-0.378218,2.719349,0.555995,0.621946,1.998602,-2.562278,0.658711
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.406485,2.143674,-0.375110,2.715698,0.554897,0.628101,2.003397,-2.564247,0.656325
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.409379,2.139692,-0.371946,2.711912,0.553846,0.634418,2.008259,-2.566265,0.653938
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.406840,2.143628,-0.372390,2.716034,0.554412,0.628087,2.006086,-2.562897,0.653938
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.409413,2.139614,-0.371967,2.711882,0.553794,0.634508,2.008299,-2.566297,0.653938
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.417310,2.127475,-0.370623,2.699179,0.552149,0.654136,2.015028,-2.576543,0.653938
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.422773,2.119327,-0.369559,2.690326,0.551388,0.667625,2.019590,-2.583529,0.651551
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.428479,2.111008,-0.368362,2.681033,0.550872,0.681645,2.024293,-2.590738,0.651551
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.431347,2.106919,-0.367713,2.676325,0.550746,0.688660,2.026628,-2.594339,0.649165
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.434242,2.102841,-0.367036,2.671556,0.550690,0.695724,2.028971,-2.597955,0.649165
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.437175,2.098763,-0.366331,2.666708,0.550704,0.702862,2.031332,-2.601600,0.649165
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.440347,2.094677,-0.362893,2.662095,0.550427,0.709910,2.036296,-2.603929,0.646778
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.443557,2.090576,-0.359415,2.657338,0.550232,0.717080,2.041299,-2.606305,0.646778
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.446772,2.086508,-0.355930,2.652483,0.550125,0.724295,2.046289,-2.608706,0.644391
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.450058,2.082393,-0.352368,2.647428,0.550105,0.731702,2.051368,-2.611180,0.642005
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.453333,2.078335,-0.348816,2.642291,0.550178,0.739117,2.056410,-2.613668,0.642005
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.460053,2.070097,-0.341570,2.631531,0.550551,0.754412,2.066696,-2.618820,0.639618
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.463464,2.066028,-0.337861,2.625864,0.550923,0.762224,2.071893,-2.621485,0.637232
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.466883,2.062011,-0.334142,2.620076,0.551398,0.770075,2.077084,-2.624182,0.634845
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.467083,2.061780,-0.333922,2.619731,0.551430,0.770535,2.077387,-2.624341,0.632458
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.474081,2.053685,-0.326352,2.607618,0.552656,0.786670,2.087961,-2.629920,0.632458
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.477628,2.049729,-0.322480,2.601246,0.553476,0.794879,2.093302,-2.632805,0.630072
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.481195,2.045829,-0.318582,2.594711,0.554410,0.803150,2.098662,-2.635736,0.627685
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.484795,2.041974,-0.314643,2.587984,0.555463,0.811512,2.104063,-2.638726,0.627685
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.488426,2.038174,-0.310666,2.581066,0.556637,0.819954,2.109502,-2.641773,0.625298
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.492102,2.034418,-0.306634,2.573922,0.557938,0.828510,2.115002,-2.644891,0.622912
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.495797,2.030742,-0.302579,2.566601,0.559360,0.837111,2.120526,-2.648058,0.622912
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.499520,2.027138,-0.298488,2.559075,0.560907,0.845781,2.126090,-2.651285,0.620525
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.502802,2.024040,-0.297319,2.551861,0.562685,0.853798,2.128775,-2.655552,0.620525
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.509495,2.017930,-0.294940,2.537096,0.566479,0.870013,2.134255,-2.664208,0.618138
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.512879,2.015021,-0.293706,2.529510,0.568545,0.878141,2.137028,-2.668595,0.618138
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.527016,2.003433,-0.288716,2.497849,0.577559,0.911608,2.148674,-2.686687,0.615752
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.530907,2.000558,-0.284502,2.489064,0.580023,0.920417,2.154455,-2.690308,0.613365
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.538699,1.995069,-0.276124,2.471075,0.585174,0.938053,2.166042,-2.697683,0.610979
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.542908,1.992470,-0.271695,2.461131,0.588189,0.947314,2.172399,-2.701564,0.608592
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.546873,1.990143,-0.267432,2.451413,0.591114,0.956211,2.178385,-2.705401,0.606205
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.550871,1.987962,-0.263145,2.441413,0.594164,0.965154,2.184449,-2.709307,0.606205
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.554873,1.985948,-0.258863,2.431195,0.597314,0.974078,2.190552,-2.713253,0.603819
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.558880,1.984108,-0.254590,2.420752,0.600565,0.982980,2.196698,-2.717241,0.603819
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.563198,1.982353,-0.250110,2.409431,0.604156,0.992310,2.203402,-2.721444,0.601432
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.563435,1.982266,-0.249858,2.408788,0.604359,0.992832,2.203772,-2.721682,0.599045
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.567488,1.980799,-0.245567,2.397753,0.607841,1.001758,2.210074,-2.725794,0.599045
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.571541,1.979530,-0.241291,2.386484,0.611415,1.010644,2.216422,-2.729942,0.599045
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.575620,1.978457,-0.237006,2.374902,0.615100,1.019544,2.222859,-2.734153,0.596659
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.579725,1.977592,-0.232712,2.362996,0.618895,1.028454,2.229388,-2.738428,0.594272
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.583238,1.977204,-0.231491,2.352538,0.622491,1.036214,2.232776,-2.743293,0.594272
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.590360,1.976725,-0.229094,2.331156,0.629880,1.051789,2.239732,-2.753126,0.594272
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.593927,1.976787,-0.227905,2.320148,0.633688,1.059537,2.243286,-2.758075,0.591885
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.601170,1.977250,-0.225576,2.297573,0.641519,1.075118,2.250604,-2.768097,0.589499
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.605011,1.977856,-0.224359,2.285223,0.645790,1.083336,2.254576,-2.773444,0.589499
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.608634,1.978620,-0.223231,2.273383,0.649877,1.091054,2.258377,-2.778497,0.587112
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.619735,1.981573,-0.220001,2.236721,0.662543,1.114389,2.270255,-2.793902,0.587112
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.623396,1.983168,-0.218954,2.223895,0.666906,1.122078,2.274339,-2.799058,0.584726
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.627044,1.984987,-0.217935,2.210863,0.671318,1.129719,2.278477,-2.804215,0.582339
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.631167,1.987095,-0.214017,2.195572,0.675989,1.138065,2.285969,-2.808836,0.582339
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.639457,1.992099,-0.206292,2.163921,0.685531,1.154663,2.301278,-2.818235,0.579952
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.643501,1.995378,-0.202457,2.147364,0.690383,1.162746,2.309057,-2.822941,0.577566
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.647489,1.999069,-0.198667,2.130449,0.695262,1.170676,2.316890,-2.827647,0.575179
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.655459,2.007430,-0.191207,2.095430,0.705179,1.186339,2.332884,-2.837203,0.575179
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.659286,2.012545,-0.187502,2.077138,0.710173,1.193843,2.340979,-2.841956,0.572792
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.663024,2.018152,-0.183839,2.058467,0.715168,1.201133,2.349112,-2.846696,0.570406
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.663237,2.018511,-0.183623,2.057351,0.715461,1.201548,2.349590,-2.846972,0.568019
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.666887,2.024682,-0.179989,2.038204,0.720468,1.208620,2.357789,-2.851713,0.568019
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.670443,2.031412,-0.176379,2.018596,0.725478,1.215465,2.366045,-2.856453,0.568019
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.677444,2.046225,-0.169247,1.977980,0.735568,1.228724,2.382865,-2.866065,0.565632
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.680645,2.054797,-0.165694,1.956979,0.740524,1.234741,2.391240,-2.870769,0.563246
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.683708,2.064023,-0.162147,1.935523,0.745443,1.240429,2.399635,-2.875459,0.563246
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.686633,2.073967,-0.158587,1.913518,0.750334,1.245783,2.408075,-2.880153,0.560859
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.689384,2.084576,-0.155034,1.891148,0.755147,1.250727,2.416480,-2.884813,0.558473
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.691952,2.095862,-0.151481,1.868426,0.759868,1.255234,2.424837,-2.889437,0.558473
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.694355,2.107973,-0.147878,1.845104,0.764539,1.259323,2.433227,-2.894080,0.556086
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.696553,2.120796,-0.144257,1.821455,0.769092,1.262907,2.441541,-2.898689,0.556086
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.698554,2.134446,-0.140578,1.797310,0.773549,1.265983,2.449828,-2.903303,0.553699
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.699954,2.146790,-0.139941,1.776964,0.778009,1.268580,2.454368,-2.908274,0.553699
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.703644,2.186224,-0.138092,1.713916,0.791387,1.275242,2.468223,-2.923470,0.551313
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.704301,2.201008,-0.137356,1.692284,0.795664,1.276299,2.472555,-2.928433,0.548926
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.704765,2.216361,-0.136581,1.670415,0.799881,1.276917,2.476805,-2.933406,0.548926
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.705265,2.234507,-0.132662,1.644548,0.803463,1.276475,2.484367,-2.937906,0.546539
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.706091,2.292622,-0.120483,1.564481,0.813399,1.272436,2.506977,-2.952120,0.546539
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.705574,2.314162,-0.115907,1.537734,0.816129,1.268653,2.513722,-2.956848,0.541766
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.704858,2.336447,-0.111126,1.510858,0.818635,1.264013,2.520250,-2.961692,0.539379
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.703955,2.359573,-0.106094,1.483746,0.820912,1.258474,2.526579,-2.966692,0.539379
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.701850,2.407550,-0.095486,1.429003,0.824744,1.245434,2.538812,-2.977162,0.536993
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.700385,2.434368,-0.089264,1.400079,0.826282,1.236610,2.544701,-2.982952,0.534606
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.698895,2.460333,-0.083053,1.372813,0.827424,1.227331,2.549974,-2.988596,0.534606
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.697330,2.486956,-0.076477,1.345528,0.828250,1.217132,2.554986,-2.994433,0.532220
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.695412,2.510751,-0.073405,1.322215,0.830570,1.207997,2.556590,-3.000895,0.532220
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.693406,2.535396,-0.070042,1.298456,0.832826,1.198068,2.558036,-3.007650,0.532220
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.691349,2.560668,-0.066379,1.274485,0.834989,1.187400,2.559295,-3.014651,0.529833
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.689258,2.586680,-0.062358,1.250210,0.837063,1.175916,2.560358,-3.021945,0.529833
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.687157,2.613462,-0.057921,1.225623,0.839036,1.163565,2.561210,-3.029554,0.527446
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.685012,2.641973,-0.052831,1.199881,0.840951,1.149850,2.561852,-3.037766,0.527446
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.683001,2.670405,-0.047322,1.174660,0.842664,1.135576,2.562215,-3.046073,0.525060
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.681104,2.699681,-0.041146,1.149145,0.844203,1.120280,2.562302,-3.054742,0.525060
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.679370,2.729910,-0.034164,1.123279,0.845525,1.103858,2.562087,-3.063804,0.522673
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.677882,2.760868,-0.026293,1.097298,0.846554,1.086397,2.561543,-3.073175,0.520286
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.680866,2.713876,-0.039077,1.132789,0.845335,1.114824,2.555567,-3.060316,0.520286
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.685039,2.665306,-0.050659,1.169350,0.843425,1.142787,2.549156,-3.048527,0.517900
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.690229,2.617493,-0.060641,1.205066,0.841526,1.168958,2.542700,-3.038325,0.515513
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.696338,2.570696,-0.069254,1.239450,0.839766,1.193210,2.536379,-3.030095,0.515513
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.703188,2.525771,-0.076580,1.271906,0.838951,1.215438,2.530399,-3.023618,0.513126
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.710903,2.481639,-0.082988,1.303031,0.839216,1.236268,2.524748,-3.018966,0.510740
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.719479,2.438413,-0.088584,1.332418,0.840438,1.255576,2.519591,-3.016532,0.508353
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.713781,2.467065,-0.082653,1.311123,0.836608,1.243113,2.520475,-3.016746,0.505967
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.703569,2.525396,-0.069612,1.266930,0.829805,1.216485,2.522772,-3.019448,0.505967
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.699615,2.554705,-0.061986,1.244064,0.827341,1.201879,2.524330,-3.022685,0.503580
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.699170,2.558382,-0.060973,1.241180,0.827068,1.199981,2.524535,-3.023170,0.503580
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.695749,2.587907,-0.052704,1.217997,0.824719,1.184696,2.526180,-3.027167,0.501193
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.692761,2.617774,-0.043790,1.194495,0.822334,1.168759,2.527864,-3.031747,0.501193
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.690220,2.647653,-0.034298,1.171004,0.819814,1.152381,2.529527,-3.036751,0.501193
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.688081,2.677838,-0.024106,1.147361,0.817010,1.135449,2.531154,-3.042114,0.498807
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.686335,2.708358,-0.013157,1.123604,0.813794,1.117987,2.532721,-3.047739,0.498807
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.684989,2.739054,-0.001458,1.099914,0.810059,1.100136,2.534202,-3.053491,0.496420
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.688121,2.699982,-0.012353,1.126694,0.811070,1.123469,2.529990,-3.045267,0.496420
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.695872,2.623430,-0.031652,1.178287,0.811753,1.168256,2.521657,-3.031078,0.494033
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.700907,2.585502,-0.039994,1.203101,0.812616,1.189744,2.517738,-3.025243,0.491647
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.706598,2.547997,-0.047659,1.226936,0.813700,1.210538,2.514061,-3.020635,0.489260
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.712802,2.511886,-0.054530,1.249141,0.815285,1.230165,2.510775,-3.017297,0.486874
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.719825,2.475380,-0.061028,1.270706,0.817512,1.249587,2.507768,-3.015193,0.486874
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.735047,2.404691,-0.072924,1.310772,0.824072,1.286642,2.502474,-3.013491,0.484487
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.743473,2.372243,-0.077770,1.327105,0.828596,1.302802,2.500912,-3.015522,0.479714
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.752321,2.341016,-0.082227,1.341921,0.834293,1.318118,2.499805,-3.018645,0.479714
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.770986,2.280092,-0.090866,1.368936,0.847819,1.347452,2.498198,-3.027369,0.477327
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.780745,2.252686,-0.094474,1.379167,0.856235,1.360125,2.498281,-3.033836,0.472554
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.784970,2.225211,-0.100740,1.397048,0.855242,1.375481,2.494017,-3.030154,0.472554
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.784936,2.191454,-0.110615,1.426417,0.844566,1.396572,2.484477,-3.016148,0.470167
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.785000,2.162680,-0.118902,1.451355,0.834891,1.414295,2.476113,-3.004295,0.467780
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.778101,2.182524,-0.113664,1.441995,0.827975,1.404156,2.474154,-2.999651,0.465394
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.769761,2.208143,-0.106916,1.429376,0.819894,1.390892,2.472023,-2.994557,0.465394
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.763360,2.229565,-0.101231,1.418241,0.813974,1.379599,2.470675,-2.991244,0.465394
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.756618,2.253938,-0.094908,1.405037,0.807810,1.366447,2.469757,-2.988570,0.463007
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.750837,2.276727,-0.088689,1.392167,0.802904,1.354089,2.469041,-2.986680,0.463007
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.744070,2.305804,-0.080598,1.375176,0.797365,1.338136,2.468507,-2.985160,0.463007
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.738847,2.330759,-0.073578,1.359947,0.793032,1.324134,2.468554,-2.985037,0.463007
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.734262,2.355054,-0.066432,1.344721,0.789522,1.310444,2.468769,-2.985357,0.460621
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.730007,2.379792,-0.059008,1.328791,0.786098,1.296319,2.469248,-2.986426,0.460621
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.725257,2.410700,-0.049395,1.308522,0.782399,1.278602,2.470060,-2.988194,0.460621
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.718529,2.461192,-0.033111,1.274553,0.776154,1.249308,2.471813,-2.992596,0.460621
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.715814,2.486637,-0.024419,1.257004,0.773442,1.234407,2.472958,-2.995372,0.458234
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.710534,2.544721,-0.003754,1.216476,0.766173,1.200260,2.475701,-3.002587,0.458234
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.708712,2.571022,0.006131,1.197962,0.762836,1.184739,2.477084,-3.006050,0.458234
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.707111,2.597292,0.016314,1.179374,0.758864,1.169212,2.478429,-3.009775,0.455847
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.705452,2.630896,0.029797,1.155652,0.753431,1.149416,2.480199,-3.014403,0.455847
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.704373,2.658299,0.041188,1.136374,0.748453,1.133332,2.481636,-3.018096,0.455847
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.703526,2.685822,0.053006,1.117103,0.742899,1.117259,2.483074,-3.021681,0.455847
0.000000,0.85,0.0,-1.570796,0.0,0.0,0.702787,2.721335,0.068850,1.092396,0.734829,1.096684,2.484934,-3.026058,0.453461
